,neighbhood,nameAr,lat,lng,types,rating,user_ratings_total,delivery,dine_in,isLoved,schoolNum,companieNum,officeNum,HotelNum,parksNum,isSuccessful,neighbhood_id,CompNum
1600,ash shifa,الشفا,24.5769421,46.69795970000001,Coffee,2,3,True,True,1,20,5,9,3,9,0,60,13
1601,al manakh,المناخ,24.6230978,46.7970734,Restaurants,5,3,True,True,1,2,12,2,0,1,0,51,2
1602,tuwaiq,طويق,24.555355,46.514726,Restaurants,1,3,True,True,1,20,4,5,3,1,0,63,11
1603,an nafl,النفل,24.7807707,46.6840983,Coffee,4,3,False,True,1,20,20,15,15,4,1,111,40
1604,ar rabi,الربيع,24.804301,46.6736707,Coffee,4,1224,True,True,1,20,20,8,5,4,0,103,15
1605,al misfat,المصفاة,24.5364584,46.8857061,Restaurants,5,3,False,True,1,2,20,6,0,0,0,56,2
1606,sultanah,سلطانة,24.5958125,46.6975625,Coffee,4,1070,True,True,0,20,10,15,4,6,0,117,13
1607,areed,عريض,24.4691976,46.8073244,Restaurants,3,3,True,True,1,4,3,0,0,1,0,53,1
1608,al murabba,المربع,24.6463166,46.7163632,Coffee,4,3,True,True,1,20,20,20,20,10,1,121,25
1609,al ulaya,العليا,24.6829077,46.6891245,Restaurants,3,1089,True,True,0,20,20,15,20,10,1,48,20
1610,badr,بدر,24.5667492,46.7010748,Restaurants,2,3,True,True,1,20,6,7,2,6,0,18,16
1611,an nasim ash sharqi,النسيم الشرقي,24.7526025,46.8374096,Coffee,4,3,True,True,1,20,12,9,8,4,0,33,16
1612,utaiqah,عتيقة,24.6079539,46.7108569,Restaurants,5,2,True,True,0,20,7,12,5,6,0,120,13
1613,al manakh,المناخ,24.5979074,46.7982592,Restaurants,3,2,True,True,0,9,12,4,2,0,0,5,3
1614,as safarat,السفارات,24.691098,46.6334659,Restaurants,4,1321,True,True,0,20,11,14,7,15,0,81,19
1615,al ulaya,العليا,24.6753917,46.6714109,Coffee,4,1247,True,True,1,16,17,11,20,5,0,120,22
1616,al marqab,المرقب,24.636445,46.7198663,Restaurants,5,2,True,True,0,20,20,20,16,14,1,51,22
1617,al khalij,الخليج,24.77339,46.7791145,Restaurants,5,2,True,True,0,20,14,7,20,7,0,30,18
1618,ar raid,الرائد,24.696496,46.64929739999999,Restaurants,4,2,True,True,0,20,11,12,9,3,0,66,7
1619,utaiqah,عتيقة,24.6079631,46.710899,Restaurants,4,2,True,True,0,20,7,12,5,6,0,75,13
1620,al bariah,البرية,24.5518149,46.8907969,Coffee,4,2,True,True,0,7,20,12,1,1,0,40,5
1621,al muruj,المروج,24.7632824,46.6541047,Coffee,4,491,True,True,0,20,20,15,16,8,1,42,11
1622,al mansurah,المنصورة,24.6113979,46.7621993,Coffee,4,2,True,True,0,20,9,7,14,3,0,24,13
1623,al yarmuk,اليرموك,24.7937944,46.7872138,Coffee,4,497,True,True,0,20,15,13,19,4,0,58,16
1624,tuwaiq,طويق,24.5697175,46.51332559999999,Restaurants,4,2,False,True,0,17,10,6,3,0,0,74,10
1625,ar rabi,الربيع,24.8007073,46.6738264,Restaurants,4,751,True,True,0,20,20,6,6,4,0,68,17
1626,as sulai,السلي,24.6847958,46.8414764,Coffee,4,2,True,True,0,11,18,6,6,4,0,64,7
1627,al janadriyah,الجنادرية,24.8151852,46.8947784,Coffee,5,2,True,True,0,20,3,5,0,1,0,16,8
1628,manfuhah,منفوحة,24.5972597,46.7289448,Restaurants,5,2,True,True,0,20,17,16,12,0,0,97,10
1629,dahiat namar,ضاحية نمار,24.4978723,46.5451516,Coffee,3,2,True,True,0,0,1,1,0,0,0,39,0
1630,al hazm,الحزم,24.5388161,46.6592305,Restaurants,3,1248,True,True,1,18,5,5,8,1,0,115,19
1631,al ulaya,العليا,24.7068455,46.675748,Restaurants,3,2,True,True,0,20,20,20,20,7,1,22,52
1632,ar rawdah,الروضة,24.7354985,46.7715404,Restaurants,2,2,True,True,0,20,15,15,7,11,0,68,37
1633,al munsiyah,المونسية,24.8176514,46.7743458,Restaurants,4,2,True,True,0,20,18,12,20,2,0,82,10
1634,al mursalat,المرسلات,24.738838,46.6847102,Coffee,4,1257,True,True,1,20,17,11,13,12,1,63,20
1635,al mishal,المشاعل,24.6085288,46.86231309999999,Restaurants,5,2,True,True,0,3,20,11,0,0,0,80,4
1636,at taawn,التعاون,24.772185,46.6982831,Coffee,4,544,True,True,0,20,20,17,17,9,1,91,28
1637,al manakh,المناخ,24.5963421,46.7723025,Restaurants,3,2,True,True,0,20,10,5,6,1,0,100,17
1638,hittin,حطين,24.7479544,46.6187122,Restaurants,4,1259,True,True,1,10,16,8,6,3,0,2,24
1639,al yasmin,الياسمين,24.8015619,46.6280728,Coffee,3,2,True,True,0,20,20,20,20,5,1,110,14
1640,an narjis,النرجس,24.8944394,46.6075813,Restaurants,5,2,True,True,0,18,14,8,3,0,0,96,10
1641,badr,بدر,24.5597538,46.7032329,Restaurants,5,2,True,True,0,20,6,6,3,7,0,113,18
1642,ar rawdah,الروضة,24.7496198,46.7647074,Coffee,5,2,True,True,0,20,14,11,9,8,0,40,22
1643,al mughrizat,المغرزات,24.765431,46.7153447,Restaurants,4,1443,True,True,0,20,20,14,20,11,1,37,38
1644,al yamamah,اليمامة,24.6005915,46.72421809999999,Restaurants,5,2,False,True,0,20,17,15,10,1,0,24,9
1645,ar rawdah,الروضة,24.7279118,46.784296,Coffee,3,2,True,True,0,20,11,12,9,10,0,27,31
1646,al mishal,المشاعل,24.6257857,46.8794259,Restaurants,3,2,True,True,0,1,16,3,0,0,0,33,1
1647,tuwaiq,طويق,24.5630561,46.5237319,Coffee,5,2,False,True,0,16,10,6,4,2,0,36,16
1648,ghirnatah,غرناطة,24.7919365,46.7512686,Coffee,5,2,True,True,0,20,20,15,20,9,1,120,21
1649,ad dar al baida,الدار البيضاء,24.570942,46.7782019,Coffee,5,2,True,True,0,20,2,1,8,4,0,81,12
1650,taibah,طيبة,24.5606025,46.8649536,Restaurants,2,2,True,True,1,16,19,2,0,4,0,53,1
1651,al marqab,المرقب,24.6393797,46.7185995,Coffee,3,2,True,True,1,20,20,20,17,14,1,78,25
1652,al hamra,الحمراء,24.7884919,46.73329469999999,Coffee,4,1286,True,True,1,20,20,15,20,5,1,63,23
1653,manfuhah,منفوحة,24.597478,46.7292974,Restaurants,5,2,True,True,1,20,17,16,12,0,0,48,12
1654,an nasim al gharbi,النسيم الغربي,24.7382947,46.8439515,Restaurants,5,1,True,True,0,20,5,10,6,2,0,74,11
1655,areed,عريض,24.4618919,46.8118687,Coffee,5,1,False,False,0,0,2,0,0,1,0,59,1
1656,al wadi,الوادي,24.7910059,46.6922977,Restaurants,3,1,True,True,0,20,20,13,17,8,1,64,26
1657,al yarmuk,اليرموك,24.7975808,46.806451,Coffee,5,1,True,True,0,20,11,6,19,4,0,30,14
1658,dhahrat namar,ظهرة نمار,24.5588047,46.6225712,Coffee,3,1,True,True,0,19,11,3,12,1,0,117,20
1659,taibah,طيبة,24.5606743,46.8649313,Restaurants,1,1,True,True,0,16,19,2,0,4,0,51,1
1660,al masani,المصانع,24.5924899,46.7383832,Restaurants,5,1,True,True,0,16,17,18,16,1,0,25,17
1661,khashm al an,خشم العان,24.7458911,46.8585438,Coffee,1,1,True,True,0,14,1,4,3,2,0,76,6
1662,al mutamarat,المؤتمرات,24.6744714,46.6924335,Coffee,5,1,True,True,0,20,20,19,20,8,1,22,16
1663,al ulaya,العليا,24.6974872,46.668919,Coffee,4,1,True,True,0,20,20,20,20,3,1,115,39
1664,al maizilah,المعيزلة,24.8146515,46.8201011,Coffee,2,1,True,True,0,10,6,3,9,6,0,74,7
1665,dhahrat al badiah,ظهرة البديعة,24.5878104,46.6260287,Restaurants,5,1,True,True,0,20,9,8,1,5,0,95,11
1666,al janadriyah,الجنادرية,24.8029058,46.8938024,Restaurants,5,1,True,True,0,20,3,8,1,1,0,94,9
1667,al qirawan,القيروان,24.80323,46.6050154,Restaurants,3,1294,True,True,1,18,20,20,8,4,1,2,23
1668,an nasim al gharbi,النسيم الغربي,24.7016507,46.834747,Coffee,5,1,True,True,0,20,7,5,5,2,0,98,12
1669,al yarmuk,اليرموك,24.80126,46.7890379,Restaurants,4,1,False,True,0,20,20,14,20,3,0,18,11
1670,al uraija al wusta,العريجاء الوسطى,24.5926629,46.6262653,Restaurants,4,1,True,True,0,20,8,8,0,5,0,24,11
1671,al yamamah,اليمامة,24.6068872,46.7105477,Restaurants,5,1,False,True,0,20,8,11,4,6,0,19,12
1672,as safarat,السفارات,24.6866702,46.621416,Restaurants,3,1,False,True,0,8,10,12,3,20,0,18,19
1673,al janadriyah,الجنادرية,24.7933045,46.8785892,Coffee,5,1,True,True,0,20,4,14,5,1,0,16,9
1674,al mishal,المشاعل,24.6179599,46.85700190000001,Restaurants,5,1,True,True,0,0,20,12,0,0,0,93,3
1675,king saud university,جامعة الملك سعود,24.7234476,46.6366957,Coffee,2,1,True,True,0,20,15,10,5,4,0,1,16
1676,al mishal,المشاعل,24.6042309,46.8646895,Restaurants,5,1,True,True,0,2,20,8,0,0,0,122,4
1677,ar rimal,الرمال,24.8317092,46.7585813,Restaurants,4,1,True,True,0,20,9,3,12,4,0,19,5
1678,al ulaya,العليا,24.6756459,46.6680799,Coffee,4,1297,True,True,1,16,12,7,18,5,0,58,22
1679,al janadriyah,الجنادرية,24.8122654,46.8897276,Restaurants,5,1,True,True,0,20,3,7,2,1,0,0,9
1680,king saud university,جامعة الملك سعود,24.7393498,46.6276899,Restaurants,3,1302,True,True,1,7,20,13,6,3,0,67,22
1681,al murabba,المربع,24.6475401,46.7104172,Coffee,1,1,True,True,0,20,20,20,20,9,1,117,24
1682,al yasmin,الياسمين,24.8028474,46.6506105,Coffee,3,1313,True,True,1,20,20,15,9,4,1,21,20
1683,an narjis,النرجس,24.8935315,46.6060423,Restaurants,4,1,True,True,0,18,14,7,3,0,0,98,10
1684,al khalij,الخليج,24.7732201,46.7792095,Restaurants,5,1,True,True,0,20,14,7,19,7,0,110,18
1685,areed,عريض,24.4617176,46.81176139999999,Restaurants,5,1,False,False,0,0,3,0,0,1,0,72,1
1686,dhahrat namar,ظهرة نمار,24.5521511,46.6061394,Restaurants,1,1,True,True,0,5,3,0,6,2,0,58,4
1687,al marqab,المرقب,24.639395,46.7247395,Restaurants,5,1,True,True,0,20,20,20,19,11,1,19,21
1688,al ulaya,العليا,24.7034092,46.6818993,Restaurants,4,1314,True,True,1,20,20,20,20,6,1,92,59
1689,al khalij,الخليج,24.7720868,46.8151635,Coffee,5,1,True,True,0,20,12,16,20,5,0,109,15
1690,an narjis,النرجس,24.8885019,46.6089587,Restaurants,5,1,True,True,0,17,14,10,3,0,0,113,10
1691,ar rayan,الريان,24.716993,46.7644914,Restaurants,4,1336,True,True,1,20,20,6,14,5,0,21,19
1692,an nakhil,النخيل,24.7318846,46.6479739,Coffee,3,953,True,True,0,17,20,20,11,7,1,62,22
1693,as safarat,السفارات,24.6832935,46.6231824,Coffee,5,1,True,True,0,9,10,14,4,20,0,81,22
1694,ar rimal,الرمال,24.82489,46.7505998,Coffee,4,1338,True,True,1,20,15,6,16,6,0,91,7
1695,ghirnatah,غرناطة,24.7921018,46.7516085,Restaurants,5,1,True,True,0,20,20,15,20,8,1,63,21
1696,al mansurah,المنصورة,24.5965012,46.7450301,Restaurants,5,1,True,True,0,14,17,17,15,1,0,72,22
1697,al hamra,الحمراء,24.7671108,46.7560272,Coffee,5,1,True,True,0,20,20,20,17,8,1,74,16
1698,an nasim al gharbi,النسيم الغربي,24.7069645,46.8453867,Restaurants,5,1,True,True,0,20,10,8,4,2,0,40,9
1699,king khalid airport,مطار الملك خالد,24.8198714,46.7616928,Coffee,4,1,True,True,0,20,16,7,18,6,0,26,9
1700,al ghadir,الغدير,24.7849275,46.6614307,Restaurants,3,746,True,True,0,17,20,15,15,8,1,13,33
1701,as safarat,السفارات,24.6936772,46.63256519999999,Restaurants,5,1,True,True,0,20,10,15,7,12,0,18,16
1702,ar rawdah,الروضة,24.7346804,46.7830324,Coffee,4,557,True,True,0,20,12,15,7,11,0,74,31
1703,ar rayan,الريان,24.7184205,46.7925671,Restaurants,3,1,True,True,0,20,7,5,6,10,0,24,18
1704,sultanah,سلطانة,24.599647,46.6942377,Coffee,5,1,True,True,0,20,10,14,4,8,0,109,10
1705,al ulaya,العليا,24.6997436,46.670938,Restaurants,5,1,True,True,0,20,20,20,20,4,1,99,44
1706,al masani,المصانع,24.5881981,46.7382714,Coffee,1,1,True,True,0,10,17,12,14,1,0,48,14
1707,areed,عريض,24.4545689,46.7386488,Restaurants,3,1,True,True,0,0,0,12,0,1,0,98,0
1708,an nasim al gharbi,النسيم الغربي,24.7098989,46.8389834,Restaurants,5,1,True,True,0,20,12,9,6,3,0,85,10
1709,al ulaya,العليا,24.71131,46.6718681,Coffee,5,1,True,True,0,20,20,20,20,6,1,120,40
1710,al maizilah,المعيزلة,24.7800092,46.8271228,Coffee,5,1,True,True,0,16,6,6,20,4,0,114,6
1711,ar rayan,الريان,24.7231715,46.7627384,Restaurants,3,1408,True,True,0,20,20,5,14,7,0,75,22
1712,dhahrat namar,ظهرة نمار,24.5618186,46.6010691,Restaurants,5,1,True,True,0,13,6,2,6,3,0,94,5
1713,al uraija al wusta,العريجاء الوسطى,24.5953434,46.62468459999999,Restaurants,5,1,True,True,0,20,7,7,0,5,0,19,9
1714,ad dar al baida,الدار البيضاء,24.5713885,46.7865609,Coffee,3,1,False,False,0,20,2,3,5,3,0,33,13
1715,ash sharafiyah,الشرفية,24.6526129,46.6693752,Restaurants,4,1339,True,True,1,17,2,2,4,4,0,120,12
1716,al khalij,الخليج,24.7714381,46.8154447,Restaurants,5,1,True,True,0,20,13,16,20,5,0,79,15
1717,ad duraihimiyah,الدريهمية,24.5941785,46.6951076,Coffee,5,1,True,True,0,20,9,17,4,7,0,63,14
1718,dhahrat namar,ظهرة نمار,24.5690923,46.6161192,Restaurants,5,1,True,True,0,20,14,9,13,2,0,120,14
1719,al ulaya,العليا,24.7135517,46.6752957,Restaurants,5,1,True,True,0,20,20,20,20,6,1,113,44
1720,al izdihar,الازدهار,24.7813422,46.73118119999999,Coffee,5,1,True,True,0,20,17,12,20,4,0,111,21
1721,an nur,النور,24.6120355,46.82286190000001,Coffee,1,1,True,True,0,2,20,3,1,0,0,73,0
1722,ghirnatah,غرناطة,24.7839739,46.7480426,Coffee,4,1346,True,True,1,20,20,12,20,7,1,120,17
1723,at taawn,التعاون,24.772235,46.6979541,Restaurants,4,1352,True,True,1,20,20,15,17,9,1,34,28
1724,as safarat,السفارات,24.6835673,46.617843,Coffee,1,1,True,True,0,12,9,11,3,20,0,3,19
1725,salah ad din,صلاح الدين,24.741615,46.70099,Coffee,5,1,True,True,0,20,15,7,10,7,0,45,18
1726,al izdihar,الازدهار,24.7872918,46.73038709999999,Restaurants,3,1259,False,True,0,20,18,14,20,6,0,18,20
1727,al mahdiyah,المهدية,24.6358246,46.5469799,Coffee,5,1,True,True,0,20,14,6,14,1,0,118,20
1728,siyah,صياح,24.6113193,46.7074123,Coffee,5,1,True,True,0,20,7,8,4,8,0,59,8
1729,al mahdiyah,المهدية,24.6313367,46.538899,Restaurants,5,1,True,True,0,20,13,3,9,1,0,7,22
1730,al mishal,المشاعل,24.6154481,46.85836680000001,Restaurants,1,1,True,True,1,1,19,13,0,0,0,67,4
1731,taibah,طيبة,24.5692263,46.8327789,Restaurants,2,1,True,True,1,19,10,7,0,9,0,30,5
1732,uqaz,عكاظ,24.5302595,46.6691815,Restaurants,0,0,True,True,0,10,6,6,4,2,0,52,9
1733,shubra,شبرا,24.576306,46.679862,Coffee,0,0,False,False,0,20,6,5,5,9,0,81,15
1734,ad dirah,الديرة,24.630778,46.7118322,Coffee,0,0,True,True,0,20,20,20,13,11,1,58,27
1735,tuwaiq,طويق,24.5557521,46.5147081,Restaurants,0,0,True,True,0,20,6,5,3,1,0,50,11
1736,al izdihar,الازدهار,24.7871437,46.72828670000001,Coffee,0,0,True,True,0,20,15,12,20,9,0,95,21
1737,badr,بدر,24.5455452,46.7219285,Coffee,0,0,True,True,0,20,18,1,2,2,0,78,1
1738,as sahafah,الصحافة,24.7815665,46.6476559,Coffee,4,928,False,True,0,19,20,17,20,8,1,82,25
1739,ash sharq,الشرق,24.8553734,46.92051319999999,Restaurants,0,0,False,True,0,0,5,1,0,0,0,2,0
1740,az zahra,الزهراء,24.685928,46.7338135,Restaurants,3,1280,False,True,0,20,20,20,20,12,1,92,16
1741,ishbiliyah,اشبيلية,24.7890836,46.78881029999999,Coffee,0,0,True,True,0,20,18,13,17,6,1,48,20
1742,al hazm,الحزم,24.5471634,46.6482751,Coffee,0,0,True,True,0,11,1,3,4,2,0,33,13
1743,al hamra,الحمراء,24.7694973,46.7625231,Coffee,4,607,True,True,0,20,20,16,19,7,1,14,16
1744,al mahdiyah,المهدية,24.6307869,46.5386693,Restaurants,0,0,True,True,0,20,13,3,8,1,0,120,22
1745,badr,بدر,24.5626126,46.70039879999999,Restaurants,4,743,True,True,0,20,6,6,4,7,0,94,18
1746,al marqab,المرقب,24.6361034,46.7202337,Coffee,0,0,True,True,0,20,20,20,16,14,1,56,22
1747,uqaz,عكاظ,24.5256457,46.6695687,Restaurants,0,0,True,True,0,10,4,2,2,2,0,64,7
1748,an nur,النور,24.6254588,46.8034256,Coffee,0,0,True,True,0,2,16,2,0,1,0,64,1
1749,badr,بدر,24.5626798,46.7568519,Restaurants,0,0,True,True,0,20,18,8,4,5,0,64,3
1750,ar rimal,الرمال,24.83145,46.772214,Restaurants,0,0,True,True,0,20,9,7,11,1,0,38,5
1751,shubra,شبرا,24.5708499,46.69306330000001,Coffee,0,0,True,True,0,20,5,11,4,8,0,100,18
1752,dahiat namar,ضاحية نمار,24.4877962,46.5245902,Restaurants,0,0,True,True,0,0,0,0,0,0,0,12,0
1753,al khalij,الخليج,24.7702891,46.8121649,Restaurants,0,0,True,True,0,20,11,13,17,5,0,100,12
1754,al masani,المصانع,24.5901659,46.7665397,Coffee,0,0,True,True,0,20,13,6,15,4,0,24,24
1755,khashm al an,خشم العان,24.747919,46.8560829,Coffee,0,0,True,True,0,16,1,5,4,5,0,38,6
1756,al manakh,المناخ,24.6231175,46.7972474,Restaurants,0,0,False,False,0,2,12,2,0,1,0,54,2
1757,an narjis,النرجس,24.8242798,46.6571898,Restaurants,4,1361,True,True,1,20,20,11,9,3,1,99,19
1758,al uraija al wusta,العريجاء الوسطى,24.5957212,46.6465658,Coffee,0,0,True,True,0,20,4,3,0,6,0,78,7
1759,ash sharq,الشرق,24.868773,46.9364095,Coffee,0,0,True,True,0,0,1,1,0,0,0,0,0
1760,an nasim al gharbi,النسيم الغربي,24.7070605,46.8350082,Restaurants,0,0,True,True,0,20,8,7,5,2,0,48,10
1761,al batha,البطحاء,24.6217391,46.7219912,Coffee,0,0,True,True,0,20,13,16,6,8,0,19,12
1762,siyah,صياح,24.6116038,46.7043599,Restaurants,0,0,True,True,0,20,6,8,4,8,0,91,9
1763,al yamamah,اليمامة,24.6007518,46.72559709999999,Restaurants,0,0,True,True,0,20,14,16,9,1,0,64,9
1764,al hazm,الحزم,24.537482,46.657951,Coffee,0,0,True,True,0,16,5,4,8,1,0,82,19
1765,al uraija al gharbiyah,العريجاء الغربية,24.5875343,46.5895795,Coffee,0,0,True,True,0,20,14,5,5,2,0,51,6
1766,ash shifa,الشفا,24.5757451,46.69763409999999,Coffee,4,1362,True,True,1,20,5,9,3,10,0,24,13
1767,al malaz,الملز,24.6624446,46.7287761,Coffee,0,0,True,True,0,20,20,20,20,11,1,34,14
1768,badr,بدر,24.5673452,46.7024146,Coffee,0,0,True,True,0,20,5,6,1,5,0,48,15
1769,al khalij,الخليج,24.7570284,46.7903437,Restaurants,0,0,True,True,0,20,8,7,10,6,0,65,21
1770,areed,عريض,24.4697797,46.8070622,Coffee,0,0,True,True,0,4,3,0,0,1,0,24,1
1771,al wazarat,الوزارات,24.668639,46.713268,Coffee,0,0,True,True,0,20,20,20,20,11,1,100,25
1772,al manakh,المناخ,24.623139,46.7974359,Restaurants,0,0,False,True,0,2,12,2,0,1,0,100,2
1773,an narjis,النرجس,24.8935315,46.6060423,Restaurants,0,0,True,True,0,18,14,7,3,0,0,123,10
1774,qurtubah,قرطبة,24.8178092,46.7318138,Restaurants,3,752,True,True,0,18,20,18,18,6,1,113,16
1775,ghirnatah,غرناطة,24.7863684,46.7476322,Restaurants,0,0,True,True,0,20,20,11,20,6,1,37,18
1776,tuwaiq,طويق,24.5685122,46.5257679,Coffee,0,0,False,False,0,20,9,9,4,2,0,91,14
1777,ash shimaisi,الشميسي,24.6230568,46.696191,Coffee,0,0,True,True,0,20,7,12,10,10,0,117,21
1778,al misfat,المصفاة,24.5352164,46.8713169,Restaurants,0,0,True,True,0,1,15,5,0,0,0,63,2
1779,badr,بدر,24.5673452,46.7024146,Restaurants,0,0,True,True,0,20,5,6,1,5,0,24,15
1780,al ulaya,العليا,24.7135517,46.6752957,Restaurants,0,0,True,True,0,20,20,20,20,5,1,19,44
1781,al muruj,المروج,24.7544406,46.6632818,Restaurants,0,0,True,True,0,20,20,18,20,6,1,113,14
1782,ar rawdah,الروضة,24.7366522,46.7794743,Coffee,0,0,True,False,0,20,12,14,6,12,0,0,33
1783,al mishal,المشاعل,24.6397936,46.83980030000001,Restaurants,0,0,False,False,0,0,16,8,0,0,0,22,3
1784,al muruj,المروج,24.7673309,46.67006629999999,Coffee,4,1397,True,False,1,20,20,17,19,11,1,58,24
1785,al mutamarat,المؤتمرات,24.6771471,46.6839795,Coffee,0,0,True,True,0,20,20,17,20,7,1,101,24
1786,ad dar al baida,الدار البيضاء,24.5607866,46.785571,Restaurants,0,0,True,True,0,17,5,6,4,0,0,63,8
1787,az zahrah,الزهرة,24.57468,46.6573909,Restaurants,0,0,False,False,0,20,7,2,2,7,0,51,14
1788,al mahdiyah,المهدية,24.6337078,46.5501471,Restaurants,0,0,True,True,0,20,13,6,14,1,0,12,20
1789,az zahrah,الزهرة,24.5769621,46.6502395,Restaurants,0,0,True,True,0,20,7,2,1,5,0,24,18
1790,ar rimal,الرمال,24.8316931,46.76772829999999,Restaurants,0,0,True,True,0,20,9,6,11,2,0,27,5
1791,an nakhil,النخيل,24.7412735,46.6559197,Restaurants,0,0,True,True,0,20,20,20,20,8,1,63,16
1792,as sulai,السلي,24.6331717,46.81021030000001,Restaurants,0,0,True,True,0,2,16,4,0,1,0,44,0
1793,tuwaiq,طويق,24.5724333,46.5181481,Coffee,0,0,True,True,0,20,9,3,2,1,0,91,9
1794,jarir,جرير,24.686195,46.7490064,Coffee,0,0,True,True,0,20,19,10,5,12,1,63,14
1795,al khalij,الخليج,24.7731991,46.77917619999999,Restaurants,0,0,True,True,0,20,14,7,18,7,0,115,18
1796,shubra,شبرا,24.5704509,46.6905742,Coffee,0,0,True,True,0,20,5,10,5,10,0,14,20
1797,al khalij,الخليج,24.7611459,46.7796754,Restaurants,0,0,True,True,0,20,13,7,12,7,0,76,23
1798,ad dar al baida,الدار البيضاء,24.5563836,46.786537,Restaurants,0,0,False,False,0,16,6,6,3,0,0,110,6
1799,khashm al an,خشم العان,24.7458594,46.8575251,Coffee,0,0,True,True,0,16,1,5,3,2,0,116,6
1800,al murabba,المربع,24.6507266,46.7158235,Coffee,0,0,True,True,0,20,20,20,20,11,1,48,28
1801,ghirnatah,غرناطة,24.7931539,46.7455688,Restaurants,0,0,False,True,0,20,20,15,20,7,1,18,24
1802,al ulaya,العليا,24.7135517,46.6752957,Coffee,0,0,True,True,0,20,20,20,20,6,1,120,44
1803,al mahdiyah,المهدية,24.6408264,46.5454833,Restaurants,0,0,True,True,0,20,12,4,15,1,0,48,20
1804,qurtubah,قرطبة,24.7970342,46.73190719999999,Coffee,0,0,True,True,0,20,20,20,20,8,1,37,22
1805,al janadriyah,الجنادرية,24.7880921,46.8762068,Restaurants,3,657,True,True,0,20,2,9,4,1,0,19,5
1806,al malqa,الملقا,24.7764726,46.6017881,Restaurants,0,0,False,True,0,14,18,9,2,3,0,24,8
1807,shubra,شبرا,24.5742199,46.6768453,Coffee,4,1403,True,True,1,20,7,4,4,8,0,89,17
1808,al mansurah,المنصورة,24.5978921,46.74946389999999,Restaurants,0,0,True,True,0,20,12,13,19,2,0,74,25
1809,ad dar al baida,الدار البيضاء,24.5862113,46.7788393,Restaurants,0,0,True,True,0,20,8,5,11,4,0,48,18
1810,al ulaya,العليا,24.7135517,46.6752957,Restaurants,0,0,True,True,0,20,20,20,20,6,1,25,44
