,Unnamed: 0,place_id,name,name2,neighbhood,neighbhood2,nameAr,lat,lng,types,rating,user_ratings_total,rated1,rated2,rated3,rated4,rated5,delivery,dine_in,isLoved,schoolNum,companieNum,officeNum,HotelNum,parksNum,revenues,FemaleNonSaudi,MaleNonSaudi,FemaleSaudi,MaleSaudi,total_labor,Teens,20s,30s,40s,50s,60s,CompNum,isSuccessful
369,369,ChIJ9WFG2y8dLz4RBiNwXEQ_e9M,المرابع,المرابع,Ar Rahmaniyah,ar rahmaniyah,الرحمانية,24.7121075,46.6621202,Restaurants,3,229,127,0,0,0,101,True,False,1,20,20,20,20,7,230244,1939,2405,4284,4721,7878,1656,2840,3422,1959,989,402,28,1
370,370,ChIJlV-YWksdLz4RMqpCbX6qFoE,كوستا كوفي,كوستا كوفي,Ar Rahmaniyah,ar rahmaniyah,الرحمانية,24.718852,46.656433,Coffee,3,240,0,26,26,53,133,True,True,1,18,19,13,11,5,339397,1939,2405,4284,4721,7878,1656,2840,3422,1959,989,402,19,1
371,371,ChIJieVLAnsbLz4RFwNVWe2WVl4,,12 Yellow restaurant,,ar rafiah,الرفيعة,24.6427715,46.6578982,Restaurants,3,4,4,0,0,0,0,True,True,0,14,3,1,6,2,117500,2341,1801,1523,1453,4201,883,1514,1824,1045,527,214,3,0
372,372,ChIJWY9jp9YELz4RU0hYsol2JAk,,عالخفيف | Alkhafeef,,ar rafiah,الرفيعة,24.6341817,46.6754016,Restaurants,3,254,31,0,63,31,127,True,True,0,18,4,2,11,5,34800,2341,1801,1523,1453,4201,883,1514,1824,1045,527,214,9,0
373,373,ChIJf98lTFz9Lj4RpvdLn1eLIbo,صالة طعام,صالة طعام,Al Izdihar,al izdihar,الازدهار,24.7808491,46.7303616,Restaurants,3,46,0,6,6,19,13,True,True,1,20,19,13,20,5,201061,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,21,1
374,374,ChIJqz1yJ0r9Lj4R03LEPm-fsAM,سبا,سبا,Al Izdihar,al izdihar,الازدهار,24.7811105,46.7306525,Restaurants,3,37,13,13,4,0,4,True,True,1,20,19,12,20,5,201061,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,23,1
375,375,ChIJ4wubaFf9Lj4RqEfQpcI2Du0,Green Views Restaurant,Green Views Restaurant,Al Izdihar,al izdihar,الازدهار,24.7826832,46.7194702,Restaurants,3,58,11,23,11,0,11,False,True,1,20,20,14,20,6,146836,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,23,1
376,376,ChIJrXNVJ_L9Lj4RcXA3KeyzAN4,,مطبخ سيتي فريش كيتشن,,al izdihar,الازدهار,24.7866084,46.726795,Restaurants,4,58,11,0,0,11,34,True,True,1,20,14,11,20,9,213921,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,17,0
377,377,ChIJvc0hwoL9Lj4RUxEHLXkgqIg,مطعم كيرالا,مطعم كيرالا,Al Izdihar,al izdihar,الازدهار,24.7834198,46.7213854,Restaurants,4,83,11,11,0,11,47,True,True,1,20,20,14,20,7,226122,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,23,1
378,378,ChIJIYrcX-r9Lj4R7nnJzg-IdMg,,دجاج تكساس,,al izdihar,الازدهار,24.782288,46.7310172,Restaurants,3,117,52,0,0,0,65,True,True,0,20,18,13,20,4,193027,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,23,0
379,379,ChIJh460-1z9Lj4RpUEwCfPO8Ts,Luca'S Pastaria,Luca's pastaria,Al Izdihar,al izdihar,الازدهار,24.782961,46.7300456,Restaurants,5,12,0,0,0,0,0,True,True,0,20,19,13,20,5,189904,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,23,1
380,380,ChIJ2x6jraj9Lj4RU92fIYlcQeg,Al-Jawhara,Al-Jawhara,Al Izdihar,al izdihar,الازدهار,24.78726,46.7138914,Restaurants,4,6,0,0,3,0,3,True,True,1,20,20,15,20,10,161047,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,23,1
381,381,ChIJXfOVRQr9Lj4REFNHAgCNBP4,Burn & Build,Burn & Build,Al Izdihar,al izdihar,الازدهار,24.7755136,46.7087648,Restaurants,3,471,157,0,0,157,157,True,True,0,20,20,15,18,9,160156,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,37,1
382,382,ChIJYW28fC39Lj4R6can28rzzwc,عالخفيف,عالخفيف,Al Izdihar,al izdihar,الازدهار,24.7782058,46.7112312,Restaurants,4,429,61,0,0,0,367,True,True,1,20,20,14,20,9,151218,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,39,1
383,383,ChIJ9wf0pgz9Lj4Ryoy7t4sF__c,,تياترو,,al izdihar,الازدهار,24.7850871,46.7285306,Restaurants,4,141,15,0,31,0,94,True,True,1,20,17,11,20,7,207243,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,23,0
384,384,ChIJX3IHb1X9Lj4RqZxteeT7vhk,,مطعم نارا كافيه,,al izdihar,الازدهار,24.7872918,46.7303871,Restaurants,3,1259,179,0,0,359,719,False,True,0,20,18,14,20,6,200463,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,20,0
385,385,ChIJQ7bNXfH9Lj4Ryz1b0ZlwXEQ,,CARS & COFFEE @saudiccc,,al izdihar,الازدهار,24.7827379,46.7292108,Coffee,4,29,0,0,0,0,0,True,True,0,20,17,12,20,6,202113,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,25,0
386,386,ChIJefh4rLn9Lj4R6OXdTUYLf50,,"Peet's Coffee, Granada Mall",,al izdihar,الازدهار,24.7813982,46.7301076,Coffee,4,90,0,0,22,0,67,True,True,0,20,18,12,20,5,195725,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,23,0
387,387,ChIJF3ID6Gj9Lj4R5QqbFF8z7NU,,كاريبو كوفي,,al izdihar,الازدهار,24.782841,46.729898,Coffee,3,70,8,0,8,8,43,True,True,0,20,18,12,20,5,193402,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,23,0
388,388,ChIJc69umev9Lj4RDqqLmG2FnEE,,د. كيف,,al izdihar,الازدهار,24.786801,46.7275196,Coffee,4,687,196,0,0,196,294,True,True,1,20,13,13,20,10,206635,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,18,0
389,389,ChIJI5gtSoz9Lj4R5_yToidWJWo,,د.كيف كافيه V12 Station,,al izdihar,الازدهار,24.7815574,46.7306219,Coffee,4,254,63,31,0,31,127,True,True,1,20,18,12,20,5,193225,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,24,0
390,390,ChIJ_8ANPgz9Lj4RaRvzxgZGfow,,hi.,,al izdihar,الازدهار,24.7871437,46.7282867,Coffee,0,0,0,0,0,0,0,True,True,0,20,15,12,20,9,210910,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,21,0
391,391,ChIJMf6ikBn9Lj4RUApZrnagA-Y,Higanah | هجانه,Higanah | هجانه,Al Izdihar,al izdihar,الازدهار,24.7828784,46.7201401,Coffee,4,207,0,0,0,51,155,True,True,0,20,20,14,20,6,146348,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,22,1
392,392,ChIJffNzsGL9Lj4Ry2Zubi3FAXA,,كرسبي كريم,,al izdihar,الازدهار,24.7813422,46.7311812,Coffee,5,1,0,0,0,0,0,True,True,0,20,17,12,20,4,193543,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,21,0
393,393,ChIJEweSLKT9Lj4RKzYCx6MKU1M,القهوه العربيه,القهوه العربيه,Al Izdihar,al izdihar,الازدهار,24.784587,46.7144151,Coffee,4,161,0,0,46,46,69,True,True,1,20,20,15,20,7,151103,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,26,1
394,394,ChIJu789cTP9Lj4RooVdW1EieIU,كونفوي كوفي,كونفوي كوفي,Al Izdihar,al izdihar,الازدهار,24.7811979,46.7070531,Coffee,3,868,124,0,248,0,496,True,True,0,20,20,13,20,9,164460,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,34,1
395,395,ChIJV1tav_v9Lj4Rs-NTcwNFWOg,كوفي اولوجي,كوفي اولوجي,Al Izdihar,al izdihar,الازدهار,24.7764053,46.7081425,Coffee,4,507,0,0,63,126,316,True,True,1,20,20,14,18,9,168724,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,39,1
396,396,ChIJ0UlaGDT9Lj4R5XvYoh0RhjQ, سمتش قهوة واكثر, سمتش قهوة واكثر,Al Izdihar,al izdihar,الازدهار,24.7762792,46.7082289,Coffee,4,570,0,0,0,71,498,True,True,1,20,20,13,18,9,168724,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,38,1
397,397,ChIJ9yR4fvH9Lj4R_M1gLG43M-8,Cranville Coffee لاونج جرانفيل,Cranville Coffee لاونج جرانفيل,Al Izdihar,al izdihar,الازدهار,24.7745858,46.7088981,Coffee,4,55,9,0,0,0,45,False,True,0,20,20,12,18,9,155077,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853,37,1
398,398,ChIJuRrALtr9Lj4RjlF8SzjPkUs,مطعم باكستاني برياني,مطعم باكستاني برياني,Ghirnatah,ghirnatah,غرناطة,24.7943684,46.7427398,Restaurants,3,393,65,65,65,131,65,False,True,0,20,20,19,20,7,209140,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,26,1
399,399,ChIJ6YcNfGX9Lj4RhUkNGzwroB0,Zouq Nihari Restaurant,Zouq Nihari Restaurant,Ghirnatah,ghirnatah,غرناطة,24.7904082,46.744776,Restaurants,4,755,0,0,251,167,335,False,True,0,20,20,16,20,8,209188,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,27,1
400,400,ChIJJXla9dn9Lj4RTRQgYy2jnHo,Sagar Indian Fast Food,Sagar Indian Fast Food,Ghirnatah,ghirnatah,غرناطة,24.796005,46.7431348,Restaurants,3,262,149,0,37,37,37,True,True,0,20,20,19,20,8,206461,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,25,1
401,401,ChIJf3lo1d79Lj4RxosG3BeEyoo,بوفيه الباكستانية,بوفيه الباكستانية,Ghirnatah,ghirnatah,غرناطة,24.7935143,46.7453355,Restaurants,4,519,86,0,86,173,173,True,True,0,20,20,15,20,7,207194,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,26,1
402,402,ChIJYbi1i7X_Lj4RsDjumbkmiD8,Zam Zam Restaurant,Zam zam Restaurant,Ghirnatah,ghirnatah,غرناطة,24.7963701,46.752051,Restaurants,3,57,45,0,0,0,11,True,True,1,20,20,17,20,10,170794,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,24,1
403,403,ChIJ7epnrDz_Lj4RGb1w_XmFBXE,,Chinese restaurant,,ghirnatah,غرناطة,24.7879151,46.7594428,Restaurants,4,62,23,0,15,0,23,True,True,1,20,19,13,18,4,164332,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,16,0
404,404,ChIJ8aGHJJr9Lj4RBo962gkEdaQ,Al Bokhari Rice Restaurant,Al Bokhari Rice Restaurant,Ghirnatah,ghirnatah,غرناطة,24.7863684,46.7476322,Restaurants,0,0,0,0,0,0,0,True,True,0,20,20,11,20,6,213435,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,18,1
405,405,ChIJ3-XfZVz8Lj4RVUNsFmr6M1g,Crystal Touch  لمسة كرستال,Crystal Touch  لمسة كرستال,Ghirnatah,ghirnatah,غرناطة,24.801814,46.7613951,Restaurants,3,26,5,0,0,5,15,True,True,1,20,20,12,20,6,155819,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,20,1
407,407,ChIJWX8bjLX_Lj4RDMv8foQthyc,Green Pepper Restaurant,Green pepper restaurant,Ghirnatah,ghirnatah,غرناطة,24.7965497,46.7514201,Restaurants,4,101,16,16,0,16,50,True,True,0,20,20,16,20,10,169449,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,22,1
408,408,ChIJl-t8ha39Lj4R1MZq98i4zYk,مطعم مدشوش Madshosh Resturant,مطعم مدشوش MADSHOSH resturant,Ghirnatah,ghirnatah,غرناطة,24.7964719,46.741711,Restaurants,4,675,75,0,225,75,300,True,True,1,20,20,19,20,7,204453,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,25,1
409,409,ChIJ74s_o9D9Lj4RaLwIf3jkah0,ابو نعمان,ابو نعمان,Ghirnatah,ghirnatah,غرناطة,24.797472,46.7419111,Restaurants,3,294,58,0,58,0,176,True,True,1,20,20,19,20,7,200776,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,23,1
410,410,ChIJlaaAAST_Lj4Rcw0BdeRAYfY,Wave Restaurant,Wave Restaurant,Ghirnatah,ghirnatah,غرناطة,24.7921018,46.7516085,Restaurants,5,1,0,0,0,0,1,True,True,0,20,20,15,20,8,168460,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,21,1
411,411,ChIJ37mPZwr_Lj4RAJZ9WsdxJvo,,برجر كنج,,ghirnatah,غرناطة,24.793455,46.766954,Restaurants,4,67,26,0,0,0,40,True,True,1,20,20,13,20,4,148998,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,13,0
412,412,ChIJtUfS-lr_Lj4RrP8yHJ0Zu4Q,د.كيف كافيه,د.كيف كافيه,Ghirnatah,ghirnatah,غرناطة,24.7839739,46.7480426,Coffee,4,1346,299,0,0,149,897,True,True,1,20,20,12,20,7,222415,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,17,1
413,413,ChIJUdLRL_b_Lj4RQb5KkVYb1VA,90Grinder Specialty Coffee,90Grinder Specialty Coffee,Ghirnatah,ghirnatah,غرناطة,24.7845913,46.7497548,Coffee,4,356,0,0,0,89,267,True,True,0,20,20,12,20,8,216986,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,17,1
414,414,ChIJ5WswTVb_Lj4R_8__UtyZzVw,Jamoka Cafe,Jamoka Cafe,Ghirnatah,ghirnatah,غرناطة,24.80392,46.7505711,Coffee,4,37,5,0,0,10,21,True,True,1,20,20,15,17,10,154290,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,21,1
415,415,ChIJEQWlb5D_Lj4Rej0Ax37fxKI,Costa Coffee,Costa Coffee,Ghirnatah,ghirnatah,غرناطة,24.8044517,46.7517054,Coffee,4,201,25,25,0,50,100,True,True,1,20,20,13,16,9,145469,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,19,1
416,416,ChIJ30K_P6D_Lj4RUVI5eIp7Cfw,كاريبو كوفي,كاريبو كوفي,Ghirnatah,ghirnatah,غرناطة,24.805048,46.750311,Coffee,4,47,7,0,0,15,23,True,True,1,20,20,13,16,9,153719,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,19,1
417,417,ChIJszFHwBn_Lj4RrtM5_Z0A9AE,المذاق المغربي,المذاق المغربي,Ghirnatah,ghirnatah,غرناطة,24.803994,46.75059,Coffee,3,8,1,1,1,0,4,True,True,1,20,20,15,17,10,154290,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,21,1
418,418,ChIJXa_Oodz_Lj4Rx_winQ1OfJg,Coffee Address,Coffee Address,Ghirnatah,ghirnatah,غرناطة,24.8050041,46.7500297,Coffee,3,20,13,0,0,0,6,True,True,0,20,20,14,16,8,155417,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,19,1
419,419,ChIJr1zAYpb_Lj4RuZYLGKSXoD8,بارنز,بارنز,Ghirnatah,ghirnatah,غرناطة,24.7891783,46.7622876,Coffee,4,97,16,0,0,48,32,False,False,0,20,20,11,18,5,157649,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,18,1
420,420,ChIJCzr3dh39Lj4RpCG4Tan0I10,ستاربكس,ستاربكس,Ghirnatah,ghirnatah,غرناطة,24.793893,46.7669655,Coffee,3,326,0,0,40,40,244,True,True,1,20,20,15,20,5,150234,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,13,1
421,421,ChIJ17VlgsD_Lj4R-osW3cJ5j2c,كـالزي | Calzey,كـالزي | Calzey,Ghirnatah,ghirnatah,غرناطة,24.7941517,46.7479654,Coffee,4,418,0,0,46,46,325,False,True,0,20,20,16,20,9,209250,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,23,1
422,422,ChIJhYggypf_Lj4RmPmul0pTasU,Wave Cafe,Wave Cafe,Ghirnatah,ghirnatah,غرناطة,24.7919365,46.7512686,Coffee,5,2,0,0,0,0,2,True,True,0,20,20,15,20,9,169136,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679,21,1
423,423,ChIJgZG0am39Lj4ReAL7gihdAJ8,3 Boys Restaurant,3 Boys Restaurant,Qurtubah,qurtubah,قرطبة,24.800557,46.7395413,Restaurants,4,110,0,13,13,13,68,True,True,0,20,20,17,20,7,187875,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,24,1
424,424,ChIJx0a-2Ur9Lj4RXHtAN_oj7Uc,City Fresh Kitchen,City Fresh Kitchen,Qurtubah,qurtubah,قرطبة,24.8085576,46.7325387,Restaurants,4,19,0,0,0,2,16,True,True,0,20,20,19,20,6,190701,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,20,1
425,425,ChIJ7V4KQCb9Lj4R1D-I06zT0zE,Redbox Healthy Food,Redbox healthy food,Qurtubah,qurtubah,قرطبة,24.8114315,46.734065,Restaurants,3,54,27,6,6,0,13,True,True,0,20,20,17,20,5,169248,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,16,1
426,426,ChIJm2TkELT9Lj4RRpuie5ASrSQ,تغميس,تغميس,Qurtubah,qurtubah,قرطبة,24.815059,46.7264858,Restaurants,3,280,124,0,31,31,93,True,True,0,12,20,19,19,4,182257,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,16,1
427,427,ChIJzzAnyij9Lj4RQ1eAC-cEdn8,,فايف جايز,,qurtubah,قرطبة,24.8083761,46.7367098,Restaurants,3,1129,188,188,376,0,376,True,True,1,20,17,13,20,6,172552,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,23,0
428,428,ChIJk8kX1zP8Lj4Rc_GT911KVK0,,فاير جريل,,qurtubah,قرطبة,24.808622,46.735291,Restaurants,4,1150,127,0,0,255,766,True,True,1,20,17,13,20,5,179108,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,20,0
429,429,ChIJt5KgG5_9Lj4RXLxC3FGIv3s,Piatto Express,Piatto Express,Qurtubah,qurtubah,قرطبة,24.8086346,46.7326507,Restaurants,4,9,0,0,1,5,1,True,True,1,20,20,19,20,6,190701,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,20,1
430,430,ChIJY6YdhBn9Lj4ROLIhlwVy8FE,Tawook Nation Cloud Restaurant,Tawook nation cloud restaurant,Qurtubah,qurtubah,قرطبة,24.8105448,46.7383383,Restaurants,2,173,151,21,0,0,0,True,True,1,20,20,14,20,6,165860,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,20,1
431,431,ChIJbX8Pyz78Lj4RmTuoT3ewLMw,كودو,كودو,Qurtubah,qurtubah,قرطبة,24.8178092,46.7318138,Restaurants,3,752,167,83,0,167,334,True,True,0,18,20,18,18,6,187590,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,16,1
432,432,ChIJtYvM4WT9Lj4Rh6-vDyAbMb8,Under 500 Calories Cloud Restaurant,Under 500 calories cloud restaurant,Qurtubah,qurtubah,قرطبة,24.8104677,46.7381552,Restaurants,3,25,9,0,3,6,6,True,True,1,20,20,13,20,6,163070,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,20,1
433,433,ChIJ9SWF1WX9Lj4R4tLxIWSxvNo,Part Box بارتي بوكس,Part Box بارتي بوكس,Qurtubah,qurtubah,قرطبة,24.8029283,46.7393056,Restaurants,4,395,0,0,56,169,169,True,True,1,20,20,15,20,8,189785,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,25,1
434,434,ChIJg7bBr0T9Lj4RQF-_S-GBClQ,66 Cups Coffee,66 Cups coffee,Qurtubah,qurtubah,قرطبة,24.7971713,46.7217039,Coffee,3,21,3,0,10,3,3,True,True,0,20,20,20,20,7,277761,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,12,1
435,435,ChIJNddi_-f9Lj4RoVgokVyjyOA,Qurtunah,Qurtunah,Qurtubah,qurtubah,قرطبة,24.7970342,46.7319072,Coffee,0,0,0,0,0,0,0,True,True,0,20,20,20,20,8,203265,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,22,1
436,436,ChIJ4Xdiohf9Lj4RbTxEiW3FV8w,Zohair Coffee,Zohair coffee,Qurtubah,qurtubah,قرطبة,24.8157467,46.7284715,Coffee,4,48,0,6,0,6,34,False,True,0,14,20,18,18,4,187298,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,15,1
437,437,ChIJ8Wc235H9Lj4Ry9sH7vKO8tE,Black Hand Coffee,Black hand coffee,Qurtubah,qurtubah,قرطبة,24.8174341,46.7398601,Coffee,4,86,0,0,0,0,0,True,True,0,20,20,11,20,8,158937,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,17,1
438,438,ChIJL_KDMUf8Lj4RzCGhTfr-m1M,أونصة قهوة مختصة,أونصة قهوة مختصة,Qurtubah,qurtubah,قرطبة,24.8150718,46.7265161,Coffee,4,1138,126,126,0,252,632,True,True,0,12,20,19,19,4,182257,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,16,1
439,439,ChIJJX96MEH9Lj4ROIKVtf711rQ,ديرموند,ديرموند,Qurtubah,qurtubah,قرطبة,24.8154896,46.7282678,Coffee,4,267,0,0,0,0,0,True,True,0,14,20,19,18,4,187298,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,16,1
440,440,ChIJs42TeI79Lj4RXgH97JKP1Ow,عنوان القهوة,عنوان القهوة,Qurtubah,qurtubah,قرطبة,24.8040662,46.7377874,Coffee,4,467,0,0,51,0,415,True,True,0,20,20,14,20,7,160511,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,24,1
441,441,ChIJfYIcTF39Lj4RIiK9qEGv8tE,اورتا كافيه,اورتا كافيه,Qurtubah,qurtubah,قرطبة,24.8160352,46.7290176,Coffee,4,741,0,0,0,148,592,True,True,1,15,20,17,17,4,187298,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,15,1
442,442,ChIJKa_SX179Lj4RxoR5vFMnTlA,جام,جام,Qurtubah,qurtubah,قرطبة,24.8160625,46.7291875,Coffee,4,330,0,0,0,132,198,True,True,1,15,20,17,17,4,187298,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685,15,1
443,443,ChIJm7wQVeIdLz4Rd4sDTDggVqw,Lahori Village,LAHORI VILLAGE,King Fahd,king fahd,الملك فهد,24.7372725,46.664919,Restaurants,4,657,187,0,0,281,187,True,True,1,20,20,20,18,9,232175,6061,10177,12367,14562,25478,5356,9186,11066,6337,3200,1302,14,1
444,444,ChIJoX88GrUDLz4R7F6FKOWJE9k,Bukhari Restaurant,Bukhari Restaurant,King Fahd,king fahd,الملك فهد,24.7433244,46.6746625,Restaurants,3,14,7,0,0,3,3,True,True,0,19,20,20,13,12,198923,6061,10177,12367,14562,25478,5356,9186,11066,6337,3200,1302,17,1
445,445,ChIJHS7ZPq0dLz4R3CPFU3iDIL4,سيكا,سيكا,King Fahd,king fahd,الملك فهد,24.737966,46.6665952,Coffee,4,596,0,0,59,178,357,True,True,0,20,20,20,20,11,223601,6061,10177,12367,14562,25478,5356,9186,11066,6337,3200,1302,16,1
446,446,ChIJD_heuCEDLz4R9hH738QFeIE,Deal Specialty Coffee,DEAL Specialty Coffee,King Fahd,king fahd,الملك فهد,24.7408675,46.6737431,Coffee,4,121,0,0,0,0,121,True,True,0,20,20,20,13,12,206944,6061,10177,12367,14562,25478,5356,9186,11066,6337,3200,1302,18,1
447,447,ChIJK_wttmIDLz4RG3zO9IloYQQ,سلطان القهوه,سلطان القهوه,King Fahd,king fahd,الملك فهد,24.740587,46.6712873,Coffee,3,22,7,3,0,0,11,True,True,0,20,20,20,15,12,212195,6061,10177,12367,14562,25478,5356,9186,11066,6337,3200,1302,19,1
448,448,ChIJs9dvt04DLz4RbYXvPknwXEA,Madhura Restaurant(Tamil),Madhura restaurant(Tamil),Al Muruj,al muruj,المروج,24.7442021,46.676778,Restaurants,3,24,4,0,9,4,4,False,True,0,17,20,18,12,12,195522,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,17,1
449,449,ChIJfTwd1bbiLj4RQXD7FOOnC40,Tito'S Restaurant,Tito's Restaurant,Al Muruj,al muruj,المروج,24.7544406,46.6632818,Restaurants,0,0,0,0,0,0,0,True,True,0,20,20,18,20,6,171926,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,14,1
450,450,ChIJL_LZ2njjLj4RAllC9kt0b90,Indian Rural Restaurant,Indian rural restaurant,Al Muruj,al muruj,المروج,24.7490826,46.6573011,Restaurants,2,16,6,0,0,6,3,True,True,0,20,20,20,18,12,195399,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,11,1
451,451,ChIJJ2L0S0fjLj4RT9Xb-3_O5ls,Jollibee,Jollibee,Al Muruj,al muruj,المروج,24.7445533,46.6579019,Restaurants,4,44,22,0,0,0,22,True,True,0,20,20,20,16,12,217343,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,15,1
452,452,ChIJrWF7lIXjLj4RlukgkHEZdyI,مطعم الماتي للأكلات الشعبية,مطعم الماتي للأكلات الشعبية,Al Muruj,al muruj,المروج,24.7502984,46.6663753,Restaurants,4,5,0,0,0,0,0,True,True,0,20,20,20,20,10,164234,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,18,1
453,453,ChIJ8UPd87LiLj4R1nwFLnuiPOQ,Al Nahar Restaurant,Al Nahar Restaurant,Al Muruj,al muruj,المروج,24.7530065,46.668401,Restaurants,4,100,0,0,33,0,66,True,True,0,20,20,20,20,7,164262,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,18,1
454,454,ChIJeV54SsLjLj4RKJ-kHbf2RsU,Seafood Restaurants,Seafood restaurants,Al Muruj,al muruj,المروج,24.756787,46.6665567,Restaurants,3,6,0,0,0,0,0,True,True,0,20,20,18,20,7,172612,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,18,1
455,455,ChIJL7yfCRvjLj4RaGUnqTNcVdU,Café Kashmir,Café Kashmir,Al Muruj,al muruj,المروج,24.7563852,46.6679296,Restaurants,4,219,36,0,0,36,146,True,True,1,20,20,18,20,7,169059,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,18,1
456,456,ChIJoUIB2ETjLj4RUFUdreFYny8,Mazaj Restaurant,Mazaj Restaurant,Al Muruj,al muruj,المروج,24.7644664,46.653236,Restaurants,4,27,7,0,0,0,19,False,True,1,20,20,15,15,7,202342,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,10,1
457,457,ChIJE2d6H1njLj4RsAwFBA5HAGs,Crbless Restaurant,Crbless Restaurant,Al Muruj,al muruj,المروج,24.761238,46.6568901,Restaurants,3,8,0,0,0,0,0,True,True,0,20,20,15,16,9,177629,5106,9369,11245,12313,22447,4719,8093,9750,5584,2819,1147,16,1
