,place_id,name,types,price_level,rating,user_ratings_total,lat,lng,place,neighbhood,city,provinces,opeining_days,delivery,dine_in,schoolNum,companieNum,officeNum,HotelNum,parksNum,isLoved,rated1,rated2,rated3,rated4,rated5
1730,ChIJkZTsSkcDLz4RIawzYeRiEgQ,Starbucks,Coffee,2.0,3.8,4,24.6875936,46.6870273,العليا,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,False,True,20.0,20.0,20.0,20.0,8.0,0,1,0,0,1,1
1731,ChIJX293GhEDLz4REowR_tEtvOk,Starbucks,Coffee,2.0,4.1,2074,24.7014002,46.6963208,السليمانية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,20.0,17.0,20.0,3.0,0,3,0,1,2,2
1732,ChIJ5RDaKw4DLz4R4bNX-szDh0o,كاريبو كافي,Coffee,2.0,4.2,979,24.702843,46.699818,السليمانية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,20.0,15.0,20.0,3.0,0,0,0,0,5,4
1733,ChIJr2Hdp0EOLz4RegSTuRkpadg,د. كيف,Coffee,2.0,4.0,555,24.5435077,46.6926935,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,7.0,6.0,6.0,3.0,0,0,0,1,1,5
1734,ChIJhVGeTmUPLz4R6Nfh9jjCxW0,شاي أزرق,Coffee,,4.8,4,24.5384195,46.6904225,الامام مسلم,بدر,الرياض,امارة منطقة الرياض,,True,True,20.0,7.0,5.0,4.0,4.0,1,0,0,0,1,3
1735,ChIJ__JS99cPLz4Rn_DZ_M9mpcQ,مَليحة | قهوة مختصة,Coffee,,4.5,1045,24.5540347,46.6734201,المروة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,16.0,6.0,6.0,8.0,4.0,0,0,0,0,1,8
1736,ChIJp1ZBIJcPLz4Rk3fwFTfaJf0,4Twins فورتوينز,Coffee,,3.7,81,24.535605,46.6930589,عندل,بدر,الرياض,امارة منطقة الرياض,7.0,True,True,17.0,7.0,4.0,4.0,3.0,1,2,0,1,1,2
1737,ChIJR6Frj9cPLz4RRbY0SLezcgM,عنوان القهوه خدمة سيارات,Coffee,2.0,3.8,14,24.5489623,46.68511549999999,المروة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,False,20.0,9.0,5.0,8.0,3.0,1,2,0,0,1,3
1738,ChIJ29yEMKYPLz4RKi80-_cxfLw,كيوان كافيه | KIWAN CAFE,Coffee,,4.3,47,24.5368235,46.6912253,الامام مسلم,بدر,الرياض,امارة منطقة الرياض,7.0,True,True,18.0,9.0,5.0,4.0,4.0,0,0,1,0,2,5
1739,ChIJMVI5_6APLz4RJaHwoQ9ip-A,Starbucks,Coffee,,4.9,10,24.5365511,46.6932683,الامام مسلم,بدر,الرياض,امارة منطقة الرياض,7.0,True,True,17.0,7.0,4.0,4.0,4.0,0,0,0,0,0,4
1740,ChIJLUOwMJcRLz4RI10NtihAJmc,كوستا كوفي,Coffee,,4.4,36,24.5471759,46.6677652,2904,طريق ديراب,المروة,الرياض,7.0,True,True,13.0,5.0,6.0,9.0,2.0,0,0,1,1,0,6
1741,ChIJL5Og_NQRLz4RMc5O7GQBWWE,ذوق القهوة,Coffee,,4.0,68,24.5493415,46.6678197,الحزم,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,13.0,5.0,5.0,8.0,2.0,1,2,0,0,2,1
1742,ChIJu2-HcRQPLz4RxKDd0R9HPCE,Barn's | بارنز,Coffee,,3.7,20,24.5353492,46.6931894,بدر,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,False,False,16.0,7.0,4.0,4.0,3.0,1,2,0,0,2,2
1743,ChIJWwYETjMRLz4RWw-QT0f2bsI,تأنق كافيه | DOLL UP COFFEE,Coffee,,4.7,186,24.5482228,46.668465,طريق ديراب الفرعي,المروة,الرياض,امارة منطقة الرياض,7.0,True,True,14.0,5.0,6.0,9.0,2.0,0,0,0,0,0,7
1744,ChIJgdsrTtMRLz4REbKeXRiiHRQ,Address mood cafè,Coffee,,5.0,3,24.5740303,46.6636627,شبرا,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,7.0,3.0,3.0,4.0,0,0,0,0,0,0
1745,ChIJRVbXlaERLz4RnlVOlps01hU,بورت بينز Port beans | cafe’ & Bakery,Coffee,,4.7,253,24.5795978,46.6595593,السويدي,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,6.0,3.0,3.0,4.0,1,0,0,0,1,6
1746,ChIJDx-pmW8RLz4RFNMau0Lq-dU,هاف مليون,Coffee,2.0,4.3,1239,24.5689708,46.6603779,الطريق الدائري الجنوبي الفرعي,شبرا,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,6.0,2.0,3.0,6.0,0,1,1,0,0,6
1747,ChIJzcLfvXgRLz4RWE6i3g2fYEU,Drive Coffee | درايف كوفي,Coffee,,5.0,22,24.5721307,46.6532989,بديع الزمان الهمذاني,الزهرة,الرياض,امارة منطقة الرياض,7.0,True,False,20.0,7.0,2.0,1.0,6.0,0,0,0,0,0,7
1748,ChIJDb8B5q0RLz4RnJvKHXZ7U-o,هاف مليون,Coffee,2.0,4.2,1006,24.5829876,46.6562345,عائشة بنت أبي بكر,الزهرة,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,6.0,2.0,1.0,7.0,0,0,2,0,1,3
1749,ChIJ27-JX7oRLz4RB9Xr-s-9Kxw,DESIRED COFFEE | قهوة ديزايرد,Coffee,,4.8,55,24.5803746,46.6583424,عائشة بنت أبي بكر,السويدي,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,7.0,3.0,2.0,6.0,1,1,0,0,2,6
1750,ChIJIxqsLBoQLz4Rgbw6IcdhJVk,مقهى خط القهوة .,Coffee,2.0,3.6,164,24.5736737,46.6632353,عائشة بنت أبي بكر,شبرا,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,7.0,2.0,3.0,4.0,0,0,0,1,1,6
1751,ChIJiaz_RX8RLz4Rx6bED4W-Z40,1/2 M coffee,Coffee,,4.1,130,24.5828363,46.6563384,الزهرة,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,6.0,2.0,1.0,7.0,1,2,0,1,1,3
1752,ChIJ3_FuQbcbLz4RV7-F9dA83CU,القهوة المقطرة,Coffee,2.0,4.2,1095,24.5851908,46.6546623,ظهرة البديعة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,2.0,1.0,0.0,5.0,0,0,0,3,0,3
1753,ChIJi3nql5IRLz4RCDGv1nnBJSQ,بارنز كافيه,Coffee,,4.4,19,24.5709279,46.667869,الطريق الدائري الجنوبي الفرعي,شبرا,الرياض,امارة منطقة الرياض,7.0,True,False,20.0,5.0,5.0,4.0,8.0,0,0,0,2,2,3
1754,ChIJkxE_LHoRLz4RHTC5Ip0IMLI,قهوة مختصة Petrichor Coffee,Coffee,,4.5,69,24.5690533,46.6479078,الزهرة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,False,True,20.0,7.0,2.0,1.0,5.0,1,2,0,0,0,5
1755,ChIJk02BIJsaLz4RVLp92GdDc64,كوفي شوب,Coffee,,5.0,5,24.5875977,46.64260489999999,بديع الزمان الهمذاني,الزهرة,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,6.0,3.0,0.0,6.0,0,0,0,0,0,4
1756,ChIJJ0JHMfcRLz4RjzVVDPKWtKY,رمز القهوة,Coffee,3.0,3.7,2023,24.5668337,46.6324258,الشيخ عبد الرحمن بن فريان,السويدي الغربي,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,10.0,6.0,9.0,3.0,0,0,0,0,0,0
1757,ChIJM1YQVawRLz4RomUh8JqOkhM,private cafe مقهى خاص,Coffee,,4.3,99,24.5681762,46.6387556,السويدي الغربي,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,7.0,4.0,9.0,5.0,1,1,1,0,1,6
1758,ChIJfQZpD4AaLz4REJ9UysmttTM,كوفي سول,Coffee,,4.0,27,24.5770679,46.6323927,شارع حمزة بن عبدالمطلب,السويدي الغربي,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,10.0,5.0,9.0,6.0,0,1,0,0,2,3
1759,ChIJvxUxyKAFLz4R-0MmMhcdpt8,ستاربكس,Coffee,2.0,4.0,471,24.6023854,46.7028148,السويدي,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,False,False,20.0,8.0,8.0,4.0,6.0,1,0,0,0,2,4
1760,ChIJ7-odFQ4FLz4R4NX67TESJGU,عنوان القهوة,Coffee,2.0,3.7,49,24.614224,46.675283,البديعة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,False,20.0,4.0,9.0,7.0,9.0,0,4,0,1,1,1
1761,ChIJ96bob6YFLz4RRX1Xaxjz71M,ستايل كافية stylecoffee,Coffee,,4.2,23,24.6036347,46.7043848,السويدي,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,8.0,5.0,7.0,1,0,1,0,1,3
1762,ChIJi_UTIO0JLz4RmluahTIpdTY,Barn's | بارنز,Coffee,,3.8,16,24.5598533,46.748313,المصانع,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,False,False,8.0,17.0,8.0,2.0,5.0,1,4,0,0,1,1
1763,ChIJg_qUqdUPLz4RdzHRWfGxpbA,Idmi Coffee Roasting Co. Warehouse,Coffee,,3.7,3,24.5619071,46.7416939,بئر الاشهب،,المصانع,الرياض,امارة منطقة الرياض,,True,True,7.0,18.0,8.0,2.0,6.0,0,0,0,0,0,0
1764,ChIJO2XqcI8PLz4RnpgHv_Rccn4,Spicalty coffee waznah قهوة مختصة,Coffee,,4.6,10,24.5485381,46.7304921,وإدي الجيح,بدر,الرياض,امارة منطقة الرياض,7.0,True,True,14.0,17.0,1.0,1.0,6.0,0,0,0,0,0,5
1765,ChIJV0oJ-YFVLj4RxCSoCFt96XU,Karamor Coffee - كارامر,Coffee,,4.7,18,24.8230623,46.8357792,Al Imam Saud Ibn Abdul Aziz Rd,القادسية,الرياض,امارة منطقة الرياض,7.0,True,True,3.0,7.0,4.0,2.0,1.0,1,1,0,0,0,5
1766,ChIJB6HTKQP_Lj4ReTAy3h-dQbM,Peet's Coffee - Sheikh Jaber,Coffee,,4.6,210,24.8058081,46.8119938,الشيخ جابر الاحمد الصباح,حي القادسية,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,11.0,4.0,20.0,4.0,1,1,0,0,2,5
1767,ChIJ52r_BUD_Lj4RyxWD8I2wNJw,اون اوف كوفي,Coffee,,4.4,774,24.8074375,46.8109375,2262,القادسية,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,13.0,5.0,20.0,4.0,1,1,0,0,0,5
1768,ChIJn3l5nTH_Lj4RElnUuwFPq7w,Barn's | بارنز,Coffee,,4.2,176,24.8289737,46.81079099999999,القادسية,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,13.0,15.0,3.0,18.0,3.0,1,2,0,0,2,3
1769,ChIJs-7GItj_Lj4RSUrzLR8I8Ek,McCafe,Coffee,,4.1,193,24.809887,46.80932,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,13.0,7.0,20.0,4.0,0,2,1,0,1,3
1770,ChIJrf2i6tH_Lj4RgMcNdmkC9UA,د.كيف كافيه,Coffee,,4.7,476,24.8303588,46.8113424,الرمال,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,12.0,14.0,3.0,17.0,3.0,1,0,0,1,0,9
1771,ChIJL4UbHbH_Lj4RO0gVX4dMCzE,كندة قهوة مختصة,Coffee,,4.3,285,24.8342056,46.8091087,الرمال,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,9.0,18.0,3.0,8.0,3.0,1,0,0,1,1,5
1772,ChIJN6QMz-b_Lj4RHiaySRJABSs,نيفانا كافية,Coffee,,4.5,41,24.8081318,46.8101218,الشيخ جابر الاحمد الصباح,القادسية,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,13.0,7.0,20.0,5.0,1,2,1,0,0,5
1773,ChIJ9XOWBPBVLj4RQYnn90sf7_c,اربيكا استار,Coffee,,4.4,8,24.820033,46.8296049,4169,طريق الإمام عبدالله بن سعود بن عبدالعزيز،,القادسية،,الرياض,7.0,True,True,3.0,5.0,2.0,2.0,2.0,1,1,0,0,1,4
1774,ChIJ1wnlGS3_Lj4RuKeSmOHAFtw,فور توينز كافيه,Coffee,,3.9,61,24.8086568,46.809742,الشيخ جابر الاحمد الصباح,القادسية,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,13.0,6.0,20.0,4.0,0,1,0,2,2,4
1775,ChIJVXjvuBpVLj4REw9zx5XvMHU,كيان ! Kyan,Coffee,2.0,3.9,155,24.8186785,46.8334428,القادسية,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,False,2.0,4.0,2.0,2.0,2.0,1,4,0,1,1,2
1776,ChIJuW-SWpb_Lj4RhGvfRXU2Iio,هيت قهوة مختصة,Coffee,,5.0,4,24.8081452,46.8106002,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,,True,True,20.0,13.0,5.0,20.0,5.0,0,0,0,0,0,3
1777,ChIJARF7QQv_Lj4RglKap4fKvwc,S2 coffee,Coffee,,2.0,1,24.8146515,46.8201011,القادسية,الرياض,امارة منطقة الرياض,منطقة الرياض,,True,True,10.0,6.0,3.0,9.0,6.0,0,0,0,0,0,0
1778,ChIJi1hBzPj_Lj4R5416S-UgYdM,هاتش كافيه,Coffee,,4.2,31,24.8074372,46.8105483,الشيخ جابر الاحمد الصباح,القادسية,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,13.0,5.0,20.0,4.0,1,1,0,0,1,5
1779,ChIJc2BqZdgHLz4RGy7aFdl4Y4U,Oi,Coffee,,4.5,155,24.67832,46.7772227,حي الصفا,الرياض,امارة منطقة الرياض,منطقة الرياض,,True,True,20.0,8.0,11.0,12.0,6.0,0,0,0,0,1,5
1780,ChIJuUmYllcDLz4ROVK_nxCkulk,Starbucks,Coffee,2.0,4.0,125,24.678181,46.77222099999999,الربوة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,False,False,20.0,15.0,14.0,7.0,7.0,1,1,1,0,0,4
1781,ChIJgzUcmCUHLz4RvpA5sGRmg7k,كودا,Coffee,1.0,4.3,871,24.6778083,46.77732930000001,الصفا,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,9.0,12.0,5.0,0,0,0,1,2,5
1782,ChIJmSl_HK4HLz4RiYWnRWzcpfw,هاف مليون,Coffee,2.0,4.1,2647,24.6742757,46.7786363,الصفا,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,5.0,12.0,3.0,0,2,0,0,1,4
1783,ChIJFZsQ4OUGLz4R0No2mtcjGHA,د. كيف,Coffee,2.0,3.9,2572,24.6812406,46.7778697,الطريق الدائري الشرقي,الروابي,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,9.0,14.0,14.0,6.0,1,2,0,0,2,4
1784,ChIJOYds4ZYHLz4R52zpZ7oJ1jk,نافذة القهوة,Coffee,,4.3,62,24.6810422,46.776808,الربوة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,10.0,14.0,14.0,6.0,0,1,0,1,0,5
1785,ChIJryC6ZvADLz4Racnythbn7dQ,Costa Coffee,Coffee,2.0,3.9,46,24.6804594,46.6872667,العليا,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,20.0,17.0,20.0,9.0,1,2,0,0,1,2
1786,ChIJm-Uo_MYDLz4RD0MtTKpzksg,Costa Coffee,Coffee,,2.9,7,24.6795938,46.6865378,Tower-3,King Fahad Branch Road,العليا,الرياض,7.0,True,True,20.0,20.0,18.0,20.0,9.0,0,3,0,1,1,2
1787,ChIJS9dalr4DLz4R6JqFIvsZAwc,غراس روت كافيه Grass Roots Coffee,Coffee,,3.9,83,24.6938865,46.6853907,شارع العليا,العليا,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,20.0,20.0,20.0,6.0,0,1,1,1,0,6
1788,ChIJFbQ7dYIHLz4RO5iETyyRK1s,كوفي شوب,Coffee,,4.0,27,24.7037485,46.8019808,السلام,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,6.0,6.0,6.0,12.0,0,0,0,0,0,6
1789,ChIJGzweX1MBLz4RYobTDjReW5E,4twins Coffee | فورتوينز,Coffee,,4.3,84,24.7227017,46.8227577,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,11.0,9.0,8.0,6.0,1,2,0,0,0,6
1790,ChIJez3NxhAHLz4RMTVXVk2x3nk,اي بلس,Coffee,,4.3,339,24.700983,46.8038171,السلام,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,7.0,5.0,12.0,11.0,1,1,2,0,2,3
1791,ChIJgw_dDtwHLz4RRnvYgp6dQYU,جافاتايم JAVA TIME,Coffee,,5.0,29,24.7013168,46.8018601,الزبير بن العوام,الروابي,الرياض,امارة منطقة الرياض,7.0,False,False,20.0,7.0,6.0,11.0,11.0,0,0,0,0,0,0
1792,ChIJUTQ_wcwBLz4Rs8YAXmHaPa4,ڤازا كافيه,Coffee,,4.5,832,24.7131875,46.79537140000001,المنار,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,7.0,4.0,4.0,11.0,1,1,0,1,1,5
1793,ChIJZzBKascHLz4RJ8wDqXC_-X0,كاتانيا قهوة مختصة,Coffee,,4.4,445,24.6928096,46.79471239999999,الروابي,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,13.0,12.0,18.0,9.0,1,0,0,0,3,5
1794,ChIJn800L2GrLz4RRqUxDf8AkGo,OPALE NERO,Coffee,,4.9,125,24.7229762,46.8269582,حي,النسيم الغربي,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,11.0,10.0,7.0,4.0,0,0,0,0,0,9
1795,ChIJQzR4cYypLz4RqRd89IoIJQk,سافا كافيه,Coffee,,4.5,137,24.7161264,46.8283468,النسيم الغربي,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,13.0,7.0,7.0,5.0,0,0,0,0,0,0
1796,ChIJQ-gJgigHLz4Rua64CLM8Lys,كيس القهوة / قهوة مختصة,Coffee,,4.7,367,24.6982827,46.8051658,حي الروابي,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,9.0,7.0,12.0,9.0,1,0,0,0,3,5
1797,ChIJiT1dDkMHLz4RVs1nK-uXlQs,مهجة - قهوة مختصة,Coffee,,4.6,824,24.7069993,46.7990508,السلام,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,7.0,4.0,4.0,11.0,0,0,0,0,3,5
1798,ChIJXRlYuXsHLz4RFutm4eJF5cI,دانكن دونتس,Coffee,2.0,3.7,156,24.6946039,46.81276630000001,حي السلام،,الفرعي،,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,8.0,8.0,5.0,8.0,1,4,1,0,1,1
1799,ChIJ8V5aLB8HLz4RcJ6SZ_BMkmk,عنوان القهوة,Coffee,2.0,4.3,99,24.6921656,46.8104728,الفيحاء,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,9.0,7.0,6.0,0,1,1,0,2,1
1800,ChIJXaaIXN8ALz4Rtfpk3iP-gOc,Coffe shop,Coffee,,4.2,17,24.7234116,46.7870044,المنار,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,9.0,8.0,10.0,0,1,0,0,0,4
1801,ChIJ0dCMy5wBLz4RXTNNlQ_8PV8,اون اوف كوفي,Coffee,2.0,4.4,3004,24.7266875,46.7846875,،,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,9.0,10.0,9.0,11.0,1,0,0,0,3,6
1802,ChIJR6_2TpwBLz4RaCgBNRKPWWQ,hi.,Coffee,,3.8,256,24.7164134,46.7861798,طريق الأمير ماجد بن عبدالعزيز,الريان,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,10.0,9.0,10.0,10.0,1,2,2,2,1,2
1803,ChIJS6luddYBLz4Rw2PreEAiGCg,Malath Coffee | قهوة ملاذ,Coffee,,4.6,211,24.7151969,46.7842467,حي الريان,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,13.0,9.0,11.0,9.0,0,0,0,0,0,0
1804,ChIJDyUhbtUBLz4RxtAIagsk7bQ,نافذة القهوة,Coffee,,4.3,270,24.7364651,46.7826926,الاندلس,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,13.0,16.0,7.0,11.0,0,0,0,0,0,0
1805,ChIJKdB8g2cBLz4RObEQNGqACLA,هاف مليون,Coffee,2.0,4.1,1069,24.7343078,46.7835349,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,13.0,15.0,8.0,11.0,1,1,0,1,0,7
1806,ChIJ4xGiuB0BLz4RBM2QrGPynjY,د. كيف,Coffee,2.0,4.1,612,24.7326115,46.78494569999999,الروضة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,False,20.0,13.0,14.0,9.0,12.0,1,1,0,1,0,5
1807,ChIJLwQKsNkALz4R6gByiWUvmTo,عنوان القهوة,Coffee,2.0,4.1,3352,24.720342,46.789598,Street,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,8.0,7.0,10.0,0,1,2,1,2,4
1808,ChIJT1KoaHUBLz4RzGQBST5pSdg,أشجار البن,Coffee,,4.3,694,24.7164375,46.7846875,الريان,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,13.0,10.0,11.0,10.0,0,0,0,0,4,3
1809,ChIJv2GBGIMBLz4R99WY_WuC1lw,زونزي,Coffee,,4.3,634,24.7216395,46.7902739,المنار,الرياض,امارة منطقة الرياض,السعودية,7.0,True,True,20.0,8.0,8.0,7.0,9.0,1,1,0,0,5,2
1810,ChIJr_TYKXoBLz4RHbaCHVg22eQ,بارنز,Coffee,,3.7,19,24.7121739,46.7937908,الريان,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,False,20.0,7.0,4.0,5.0,10.0,0,2,0,1,1,5
1811,ChIJ-youOLwBLz4ReVp-6wy3DzM,محمصة ومقهى فليم,Coffee,2.0,4.4,1656,24.7140422,46.7861181,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,9.0,7.0,9.0,9.0,0,0,0,1,2,4
1812,ChIJP3IshJsBLz4R0kVFTMtTlAQ,Java Cafe جافا كافيه,Coffee,,4.5,175,24.7299424,46.7877878,المنار,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,14.0,9.0,8.0,10.0,0,0,0,0,0,8
1813,ChIJc7fIjhEBLz4RNiO99pDXNJk,جورميه كافيه | Gourmet Café,Coffee,2.0,4.0,4931,24.7191393,46.7894778,الريان,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,7.0,7.0,11.0,0,1,0,0,0,6
1814,ChIJX2iQLjUBLz4RfHX_69LeZDo,24Cafe,Coffee,2.0,3.9,446,24.7284366,46.7833686,الروضة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,False,20.0,12.0,12.0,12.0,10.0,0,1,0,0,2,5
1815,ChIJnb3ueNwBLz4Ro7rkhkSJW18,C3 cafe,Coffee,,4.3,557,24.7346804,46.7830324,الروضة,الرياض,امارة منطقة الرياض,منطقة الرياض,,True,True,20.0,12.0,15.0,7.0,11.0,0,0,0,0,4,4
1816,ChIJB6fdaSEBLz4RbevyRW40R1g,Starbucks (Under construction),Coffee,2.0,3.0,2,24.7279118,46.784296,طريق خريص الفرعي,المنار,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,11.0,12.0,9.0,10.0,0,0,0,0,0,1
1817,ChIJ4-h7Z3sBLz4RPgvcJb945zc,بارنز,Coffee,,3.9,151,24.7286193,46.7836385,الروضة,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,False,False,20.0,12.0,12.0,12.0,10.0,1,3,0,0,1,3
1818,ChIJC_41inQFLz4Ri2QXw7_qd98,عنوان القهوة,Coffee,2.0,3.8,125,24.72258,46.787611,Street,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,8.0,9.0,8.0,10.0,0,2,0,0,3,2
1819,ChIJ5YPrrQX9Lj4RhBzgIa0VmZY,د. كيف,Coffee,2.0,4.0,461,24.7458686,46.8462433,Al Naseem,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,7.0,7.0,4.0,3.0,1,0,0,1,2,4
1820,ChIJA9rvrqyrLz4RaWXbS-Tolhs,كوفي هوى,Coffee,,4.4,12,24.7505918,46.837989,جبير بن الحويرث,النسيم الشرقي,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,11.0,8.0,5.0,4.0,0,0,0,1,0,4
1821,ChIJJ3O03YOrLz4RZLUmT8r7WEc,DUNKIN DONUTS nursing,Coffee,,1.0,1,24.7458911,46.8585438,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,14.0,1.0,4.0,3.0,2.0,0,0,0,0,0,0
1822,ChIJtUS28KirLz4RFq4WTi3GD5o,شاي عز,Coffee,,0.0,0,24.7374341,46.8314643,الشرقي،,الرياض,امارة منطقة الرياض,منطقة الرياض,,True,True,20.0,10.0,14.0,7.0,2.0,0,0,0,0,0,0
1823,ChIJjXNB7XGrLz4Rt1MBDB2W2pI,ستاربكس,Coffee,2.0,4.4,269,24.730412,46.835131,شارع حسان بن ثابت,النسيم الغربي,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,9.0,12.0,6.0,1.0,0,0,0,0,0,8
1824,ChIJbycBJUOrLz4R5-42GhSNduM,McCafe,Coffee,,3.9,114,24.728926,46.837247,النسيم الشرقي,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,7.0,11.0,4.0,1.0,0,2,0,2,1,2
1825,ChIJV5MtNlmrLz4RiWPIV-MK4p0,كافي شوب,Coffee,,0.0,0,24.747919,46.8560829,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,,True,True,16.0,1.0,5.0,4.0,5.0,0,0,0,0,0,0
1826,ChIJ2WkYxQKqLz4RTAAlLR5bNY4,كيف و رواق للقهوة,Coffee,,3.9,75,24.7265564,46.8346412,الرياض,امارة منطقة الرياض,منطقة الرياض,السعودية,7.0,True,True,20.0,9.0,11.0,6.0,1.0,0,3,0,0,1,2
1827,ChIJEQJKJwyrLz4RNn3T4VwfdvQ,كافيه ستار سكاي Starskycoffee,Coffee,,4.3,6,24.7537903,46.8324442,النسيم الشرقي,الرياض,امارة منطقة الرياض,منطقة الرياض,7.0,True,True,20.0,13.0,10.0,12.0,4.0,1,1,0,0,0,1
1828,ChIJKwWct2yrLz4Rkq3bYEbQbvM,HAWA Coffee,Coffee,,4.3,3,24.7526025,46.8374096,شارع وادي البسيتين,النسيم الشرقي,الرياض,امارة منطقة الرياض,7.0,True,True,20.0,12.0,9.0,8.0,4.0,1,0,0,0,1,0
1829,ChIJF7vib-arLz4RvOOKchWCW-k,Dunkin' Donuts,Coffee,2.0,0.0,0,24.7458594,46.8575251,Al Hars Al Watani,الرماية,الرياض,امارة منطقة الرياض,7.0,True,True,16.0,1.0,5.0,3.0,2.0,0,0,0,0,0,0
